Number,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
28,IMG_3781.png,3024,4032,37.56,127.19,1,0,0,0,0
29,IMG_3786.png,3024,4032,37.56,127.19,1,0,0,0,0
30,IMG_3787.png,3024,4032,37.56,127.19,1,0,0,0,0
31,IMG_3788.png,3024,4032,37.56,127.19,1,0,0,0,0
32,IMG_3744.png,1980,2640,37.56,127.19,1,1,0,0,0
33,IMG_3746.png,1980,2640,37.56,127.19,1,1,0,0,0
34,IMG_3749.png,3024,4032,37.56,127.19,1,1,0,0,0
35,IMG_3750.png,3024,4032,37.56,127.19,1,1,0,0,0
36,IMG_3675.png,3024,4032,37.56,127.19,0,1,0,0,0
37,IMG_3776.png,3024,4032,37.56,127.19,0,1,0,0,0
38,IMG_3777.png,3024,4032,37.56,127.19,0,1,0,0,0
39,IMG_3778.png,3024,4032,37.56,127.19,0,1,0,0,0
40,IMG_3770.png,3024,4032,37.56,127.19,0,1,0,0,0
41,IMG_3771.png,3024,4032,37.56,127.19,0,1,0,0,0
42,IMG_3773.png,3024,4032,37.56,127.19,0,1,0,0,0
43,IMG_3774.png,3024,4032,37.56,127.19,0,1,0,0,0
44,IMG_3765.png,3024,4032,37.56,127.19,0,1,0,0,0
45,IMG_3767.png,3024,4032,37.56,127.19,0,1,0,0,0
46,IMG_3768.png,3024,4032,37.56,127.19,0,1,0,0,0
47,IMG_3769.png,3024,4032,37.56,127.19,0,1,0,0,0
48,IMG_3643.png,3024,4032,37.56,127.19,0,1,0,0,0
49,IMG_3710.png,3024,4032,37.56,127.19,0,1,0,0,0
50,IMG_3712.png,3024,4032,37.56,127.19,0,1,0,0,0
51,IMG_3714.png,3024,4032,37.56,127.19,0,1,0,0,0
52,IMG_3582.png,3024,4032,37.56,127.19,0,0,1,0,0
53,IMG_3671.png,3000,4000,37.56,127.19,0,0,1,0,0
54,IMG_3584.png,3024,4032,37.56,127.19,0,0,1,0,0
55,IMG_3634.png,3024,4032,37.56,127.19,0,0,1,0,0
56,IMG_3720.png,3024,4032,37.56,127.19,0,0,1,0,0
57,IMG_3721.png,3024,4032,37.56,127.19,0,0,1,0,0
58,IMG_3722.png,3024,4032,37.56,127.19,0,0,1,0,0
59,IMG_3723.png,3024,4032,37.56,127.19,0,0,1,0,0
60,IMG_3578.png,3024,4032,37.56,127.19,0,0,0,0,1
61,IMG_3673.png,3000,4000,37.56,127.19,0,0,0,0,1
62,IMG_3579.png,3024,4032,37.56,127.19,0,0,0,0,1
63,IMG_3672.png,3000,4000,37.56,127.19,0,0,0,0,1
64,IMG_3859.png,3024,4032,37.56,127.19,0,1,0,0,0
65,IMG_6544.png,3024,4032,37.56,127.19,0,1,0,0,0
66,IMG_6540.png,3024,4032,37.33,127.11,1,0,0,0,0
67,IMG_6541.png,3024,4032,37.33,127.11,1,0,0,0,0
68,IMG_6543.png,3024,4032,37.33,127.11,1,0,0,0,0
69,IMG_3872.png,2268,4032,37.33,127.11,1,0,0,0,0
70,IMG_3873.png,3024,4032,37.33,127.11,1,0,0,0,0
71,IMG_3874.png,3024,4032,37.33,127.11,1,0,0,0,0
72,IMG_3875.png,3024,4032,37.33,127.11,1,0,0,0,0
73,IMG_3878.png,3024,4032,37.33,127.11,1,0,0,0,0
74,IMG_3879.png,2479,3305,37.33,127.11,1,0,0,0,0
75,IMG_3880.png,3024,4032,37.33,127.11,1,0,0,0,0
76,IMG_3881.png,3024,4032,37.33,127.11,1,0,0,0,0
77,IMG_3861.png,3024,4032,37.33,127.11,1,1,0,0,0
78,IMG_3863.png,3024,4032,37.33,127.11,1,1,0,0,0
79,IMG_3864.png,1925,2566,37.33,127.11,1,1,0,0,0
80,IMG_9728.png,1536,2049,37.53,127.07,1,0,0,0,0
81,IMG_9729.png,1152,1536,37.53,127.07,1,0,0,0,0
82,IMG_9730.png,1536,2049,37.53,127.07,1,0,0,0,0
83,IMG_3358.png,3024,4032,37.53,127.07,1,0,0,0,0
84,IMG_9816.png,1536,2049,37.53,127.07,0,1,0,0,0
85,IMG_9817.png,1152,1536,37.53,127.07,0,1,0,0,0
86,IMG_9818.png,1536,2049,37.53,127.07,0,1,0,0,0
87,IMG_9819.png,1152,1536,37.53,127.07,0,1,0,0,0
88,IMG_9717.png,1536,2049,37.53,127.07,0,0,0,0,1
89,IMG_9718.png,1152,1536,37.53,127.07,0,0,0,0,1
90,IMG_9719.png,1536,2049,37.53,127.07,0,0,0,0,1
91,IMG_9720.png,1536,2049,37.53,127.07,0,0,0,0,1
92,IMG_4060.png,3024,4032,37.55,127.22,0,1,0,0,0
93,IMG_4061.png,3024,4032,37.55,127.22,0,1,0,0,0
94,IMG_4063.png,3024,4032,37.55,127.22,0,1,0,0,0
95,IMG_4064.png,3024,4032,37.55,127.22,0,1,0,0,0
96,IMG_4071.png,3024,4032,37.55,127.22,0,1,0,0,0
97,IMG_4072.png,3024,4032,37.55,127.22,0,1,0,0,0
98,IMG_4073.png,3024,4032,37.55,127.22,0,1,0,0,0
99,IMG_4074.png,3024,4032,37.55,127.22,0,1,0,0,0
100,IMG_4052.png,3024,4032,37.55,127.22,0,1,0,0,0
101,IMG_4053.png,3024,4032,37.55,127.22,0,1,0,0,0
102,IMG_4054.png,3024,4032,37.55,127.22,0,1,0,0,0
103,IMG_4055.png,3024,4032,37.55,127.22,0,1,0,0,0
104,IMG_0068.png,1536,2049,37.67,126.82,1,0,0,0,0
105,IMG_0069.png,1152,1536,37.67,126.82,1,0,0,0,0
106,IMG_0033.png,1536,2049,37.67,126.82,0,0,0,0,1
107,IMG_0034.png,1152,1536,37.67,126.82,0,0,0,0,1
108,IMG_4101.png,3024,4032,37.56,127.18,1,0,0,0,0
109,IMG_4102.png,3024,4032,37.56,127.18,1,0,0,0,0
110,IMG_4103.png,3024,4032,37.56,127.18,1,0,0,0,0
111,IMG_4104.png,3024,4032,37.56,127.18,1,0,0,0,0
112,IMG_4096.png,3024,4032,37.56,127.18,0,0,0,1,0
113,IMG_4097.png,3024,4032,37.56,127.18,0,0,0,1,0
114,IMG_4098.png,3024,4032,37.56,127.18,0,0,0,1,0
115,IMG_4099.png,3024,4032,37.56,127.18,0,0,0,1,0
1,sample(1),3024,4032,37.588747,127.018773,1,0,0,0,0
2,sample(2),4032,3024,37.588747,127.018773,1,0,0,0,0
3,sample(3),4032,3024,37.588758,127.017518,0,1,0,0,0
4,sample(4),4032,3024,37.588758,127.017518,0,1,0,0,0
5,sample(5),3024,4032,37.588772,127.018746,1,1,1,0,0
6,sample(6),4032,3024,37.588772,127.018746,1,0,1,0,0
7,sample(7),4032,3024,37.588775,127.0187339,0,1,0,0,0
8,sample(8),4032,3024,37.588775,127.0187339,0,1,1,0,0
9,sample(9),3024,4032,37.588775,127.0187339,1,1,0,0,0
10,sample(10),3024,4032,37.588797,127.01887,1,0,0,0,0
11,sample(11),3024,4032,37.58881,127.018693,0,1,0,0,0
12,sample(12),3024,4032,37.588817,127.018673,0,1,0,0,0
13,sample(13),3024,4032,37.588825,127.018681,0,1,0,0,0
14,sample(14),3024,4032,37.588837,127.018651,0,1,0,0,0
15,sample(15),3024,4032,37.588837,127.018651,0,1,0,0,0
16,sample(16),3024,4032,37.588837,127.018651,0,1,0,0,0
17,sample(17),3024,4032,37.588837,127.018651,0,1,0,0,0
18,sample(18),4032,3024,37.588837,127.018651,0,1,0,0,0
19,sample(19),4032,3024,37.588837,127.018651,0,1,0,0,0
20,sample(20),4032,3024,37.588837,127.018651,0,1,0,0,0
21,sample(21),3024,4032,37.588871,127.018596,0,1,0,0,0
22,sample(22),3024,4032,37.588871,127.018596,0,1,0,0,0
23,sample(23),3024,4032,37.588877,127.018593,0,1,0,0,0
24,sample(24),3024,4032,37.588881,127.018587,0,0,0,0,1
25,sample(25),4032,3024,37.588918,127.01854,0,0,1,0,0
26,sample(26),4032,3024,37.588918,127.01854,0,0,1,0,0
27,sample(27),3024,4032,37.588927,127.018526,1,0,0,0,0
28,sample(28),4032,3024,37.588927,127.018526,1,0,0,0,0
29,sample(29),4032,3024,37.588946,127.018503,0,1,0,0,0
30,sample(30),4032,3024,37.588955,127.018506,0,1,0,0,0
31,sample(31),4032,3024,37.588955,127.018506,0,1,0,0,0
32,sample(32),4032,3024,37.58896,127.018485,0,1,0,0,0
33,sample(33),4032,3024,37.58896,127.018485,0,1,0,0,0
34,sample(34),4032,3024,37.588955,127.018506,0,1,0,0,0
35,sample(35),4032,3024,37.588109,127.018302,0,1,0,0,0
36,sample(36),4032,3024,37.589115,127.018314,0,1,0,0,0
37,sample(37),3024,4032,37.589115,127.018314,0,1,0,0,0
38,sample(38),3024,4032,37.58913,127.018267,0,1,0,0,0
39,sample(39),4032,3024,37.58913,127.018267,0,0,0,0,1
40,sample(40),4032,3024,37.58914,127.01825,0,0,0,0,1
41,sample(41),4032,3024,37.58914,127.01825,0,1,0,0,0
42,sample(42),4032,3024,37.58914,127.018105,0,1,0,0,0
43,sample(43),3024,4032,37.58914,127.018103,0,1,0,0,0
44,sample(44),3024,4032,37.589165,127.018231,0,1,0,0,0
45,sample(45),4032,3024,37.588825,127.018681,0,1,0,0,0
46,sample(46),3024,4032,37.588824,127.018105,0,1,0,0,0
47,sample(47),3024,4032,37.589174,127.018222,0,1,0,0,0
48,sample(48),3024,4032,37.589174,127.018222,1,0,0,0,0
49,sample(49),3024,4032,37.589174,127.018222,0,1,0,0,0
50,sample(50),3024,4032,37.589168,127.018226,0,0,0,0,1
51,sample(51),4032,3024,37.589168,127.018226,0,1,0,0,0
52,sample(52),4032,3024,37.589168,127.018226,0,1,0,0,0
53,sample(53),4032,3024,37.589168,127.018226,0,1,0,0,0
54,sample(54),4032,3024,37.589168,127.018222,0,0,1,0,0
55,sample(55),4032,3024,37.589101,127.018319,0,0,1,0,0
56,sample(56),3024,4032,37.589101,127.018319,0,0,1,0,0
57,sample(57),3024,4032,37.589101,127.018319,0,1,0,0,0
58,sample(58),4032,3024,37.589101,127.018319,0,1,0,0,0
59,sample(59),3024,4032,37.508,127.099,0,1,0,0,0
60,sample(60),4032,3024,37.508,127.099,1,1,0,0,0
61,sample(61),4032,3024,37.508,127.099,0,1,0,0,0
62,sample(62),4032,3024,37.508,127.099,0,1,0,0,0
63,sample(63),4032,3024,37.508,127.099,1,1,0,0,0
64,sample(64),4032,3024,37.508,127.099,0,0,0,0,1
65,sample(65),4032,3024,37.508,127.099,0,1,0,0,0
66,sample(66),3024,4032,37.508,127.099,0,1,0,0,0
67,sample(67),3024,4032,37.508,127.099,1,0,0,0,0
68,sample(68),3024,4032,37.508,127.099,1,1,1,0,0
69,sample(69),3024,4032,37.508,127.099,1,1,1,0,0
70,sample(70),3024,4032,37.508,127.099,0,1,0,0,0
71,sample(71),3024,4032,37.508,127.099,0,1,0,0,0
72,sample(72),3024,4032,37.508,127.099,1,1,0,0,0
73,sample(73),3024,4032,37.508,127.099,0,1,0,0,1
74,sample(74),3024,4032,37.508,127.099,1,0,0,0,1
75,sample(75),3024,4032,37.508,127.099,1,0,0,0,1
76,sample(76),3024,4032,37.508,127.099,1,0,0,0,0
77,sample(77),3024,4032,37.508,127.099,0,1,0,0,0
78,sample(78),3024,4032,37.508,127.099,0,1,0,0,0
79,sample(79),4000,3000,37.47914,126.876538,1,0,0,0,0
80,sample(80),4000,3000,37.47914,126.876538,1,0,0,0,0
81,sample(81),4000,3000,37.47914,126.876538,1,0,0,0,0
82,sample(82),4000,3000,37.47914,126.876538,1,0,0,0,0
83,sample(83),4000,3000,37.47962,126.8736514,0,0,0,0,1
84,sample(84),4000,3000,37.475007,126.87647,0,1,0,0,0
85,sample(85),4000,3000,37.475007,126.87647,0,1,0,0,0
86,sample(86),4000,3000,37.475007,126.87647,0,0,1,0,0
87,sample(87),4000,3000,37.475091,126.876424,0,0,1,0,0
88,sample(88),4000,3000,37.475091,126.876424,0,0,1,0,0
89,sample(89),4000,3000,37.475091,126.876424,0,0,1,0,0
90,sample(90),4000,3000,37.475091,126.876424,1,0,0,0,0
91,sample(91),4000,3000,37.475105,126.876431,1,0,0,0,0
92,sample(92),4000,3000,37.475105,126.876431,1,0,0,0,0
93,sample(93),4000,3000,37.475105,126.876431,0,1,0,0,0
94,sample(94),4000,3000,37.476305,126.875785,0,0,1,0,0
95,sample(95),4000,3000,37.475091,126.876424,0,0,1,0,0
96,sample(96),4000,3000,37.476184,126.875834,0,0,0,0,1
97,sample(97),4000,3000,37.476184,126.875834,0,0,0,0,1
98,sample(98),4000,3000,37.476184,126.875834,0,0,0,0,1
99,sample(99),4000,3000,37.47914,126.876538,0,0,0,0,1
100,sample(100),4000,3000,37.47914,126.876538,0,1,0,0,0
101,sample(101),4000,3000,37.47914,126.876538,0,1,0,0,0
102,sample(102),4000,3000,37.476319,126.875772,0,1,0,0,0
103,sample(103),4000,3000,37.476319,126.875772,0,1,0,0,0
104,sample(104),4000,3000,37.476319,126.875772,0,1,0,0,0
105,sample(105),4000,3000,37.47914,126.876538,0,1,0,0,0
1,W_M001,3000,3000,37.586,126.818,1,0,0,0,0
2,W_M002,3000,3000,37.586,126.818,1,0,0,0,0
3,W_M003,3000,3000,37.586,126.818,1,0,0,0,0
4,W_M004,3000,3000,37.586,126.818,1,0,0,0,0
5,W_M005,3000,3000,37.586,126.818,1,0,0,0,0
6,W_M006,3000,3000,37.586,126.818,0,1,0,0,0
7,W_M007,3000,3000,37.586,126.818,0,1,0,0,0
8,W_M008,3000,3000,37.586,126.818,0,1,0,0,0
9,W_M009,3000,3000,37.586,126.818,0,1,0,0,0
10,W_M010,3000,3000,37.586,126.818,0,1,0,0,0
11,W_M011,3000,3000,37.586,126.818,0,1,0,0,0
12,W_M012,3000,3000,37.586,126.818,0,1,0,0,0
13,W_M013,3000,3000,37.586,126.818,0,1,0,0,0
14,W_M014,3000,3000,37.586,126.818,0,1,0,0,0
15,W_M015,3000,3000,37.586,126.818,0,1,0,0,0
16,W_M016,3000,3000,37.586,126.818,0,1,0,0,0
17,W_M017,3000,3000,37.586,126.818,0,1,0,0,0
18,W_M018,3000,3000,37.586,126.818,0,1,0,0,0
19,W_M019,3000,3000,37.586,126.818,0,1,0,0,0
20,W_M020,3000,3000,37.586,126.818,0,1,0,0,0
21,W_M021,3000,3000,37.586,126.818,0,1,0,0,0
22,W_M022,3000,3000,37.586,126.818,0,1,0,0,0
23,W_M023,3000,3000,37.586,126.818,0,1,0,0,0
24,W_M024,3000,3000,37.586,126.818,0,1,0,0,0
25,W_M025,3000,3000,37.586,126.818,0,1,0,0,0
26,W_M026,3000,3000,37.586,126.818,0,0,1,0,0
27,W_M027,3000,3000,37.586,126.818,0,0,1,0,0
28,W_M028,3000,3000,37.586,126.818,0,0,1,0,0
29,W_M029,3000,3000,37.586,126.818,0,0,1,0,0
30,W_M030,3000,3000,37.586,126.818,0,0,1,0,0
31,W_M031,3000,3000,37.586,126.818,0,0,0,1,0
32,W_M032,3000,3000,37.586,126.818,0,0,0,1,0
33,W_M033,3000,3000,37.586,126.818,0,0,0,1,0
34,W_M034,3000,3000,37.586,126.818,0,0,0,1,0
35,W_M035,3000,3000,37.586,126.818,0,0,0,1,0
36,W_M036,3000,3000,37.586,126.818,0,0,0,1,0
37,W_M037,3000,3000,37.586,126.818,0,0,0,1,0
38,W_M038,3000,3000,37.586,126.818,0,0,0,1,0
39,W_M039,3000,3000,37.586,126.818,0,0,0,1,0
40,W_M040,3000,3000,37.586,126.818,0,0,0,1,0
41,W_M041,3000,3000,37.586,126.818,0,0,0,0,1
42,W_M042,3000,3000,37.586,126.818,0,0,0,0,1
43,W_M043,3000,3000,37.586,126.818,0,0,0,0,1
44,W_M044,3000,3000,37.586,126.818,0,0,0,0,1
45,W_M045,3000,3000,37.586,126.818,0,0,0,0,1
46,W_L001,3000,3000,37.57,126.832,1,0,0,0,0
47,W_L002,3000,3000,37.57,126.832,1,0,0,0,0
48,W_L003,3000,3000,37.57,126.832,1,0,0,0,0
49,W_L004,3000,3000,37.57,126.832,1,0,0,0,0
50,W_L005,3000,3000,37.57,126.832,1,0,0,0,0
51,W_L006,3000,3000,37.57,126.832,1,0,0,0,0
52,W_L007,3000,3000,37.57,126.832,1,0,0,0,0
53,W_L008,3000,3000,37.57,126.832,1,0,0,0,0
54,W_L009,3000,3000,37.57,126.832,1,0,0,0,0
55,W_L010,3000,3000,37.57,126.832,1,0,0,0,0
56,W_L011,3000,3000,37.57,126.832,1,0,0,0,0
57,W_L012,3000,3000,37.57,126.832,1,0,0,0,0
58,W_L013,3000,3000,37.57,126.832,1,0,0,0,0
59,W_L014,3000,3000,37.57,126.832,1,0,0,0,0
60,W_L015,3000,3000,37.57,126.832,1,0,0,0,0
61,W_L016,3000,3000,37.57,126.832,1,0,0,0,0
62,W_L017,3000,3000,37.57,126.832,1,0,0,0,0
63,W_L018,3000,3000,37.57,126.832,1,0,0,0,0
64,W_L019,3000,3000,37.57,126.832,1,0,0,0,0
65,W_L020,3000,3000,37.57,126.832,1,0,0,0,0
66,W_L021,3000,3000,37.57,126.832,0,1,0,0,0
67,W_L022,3000,3000,37.57,126.832,0,1,0,0,0
68,W_L023,3000,3000,37.57,126.832,0,1,0,0,0
69,W_L024,3000,3000,37.57,126.832,0,1,0,0,0
70,W_L025,3000,3000,37.57,126.832,0,1,0,0,0
71,W_L026,3000,3000,37.57,126.832,0,0,1,0,0
72,W_L027,3000,3000,37.57,126.832,0,0,1,0,0
73,W_L028,3000,3000,37.57,126.832,0,0,1,0,0
74,W_L029,3000,3000,37.57,126.832,0,0,1,0,0
75,W_L030,3000,3000,37.57,126.832,0,0,1,0,0
76,W_L031,3000,3000,37.57,126.832,0,0,1,0,0
77,W_L032,3000,3000,37.57,126.832,0,0,1,0,0
78,W_L033,3000,3000,37.57,126.832,0,0,1,0,0
79,W_L034,3000,3000,37.57,126.832,0,0,1,0,0
80,W_L035,3000,3000,37.57,126.832,0,0,1,0,0
81,W_L036,3000,3000,37.57,126.832,0,0,0,1,0
82,W_L037,3000,3000,37.57,126.832,0,0,0,1,0
83,W_L038,3000,3000,37.57,126.832,0,0,0,1,0
84,W_L039,3000,3000,37.57,126.832,0,0,0,1,0
85,W_L040,3000,3000,37.57,126.832,0,0,0,1,0
86,W_L041,3000,3000,37.57,126.832,0,0,0,1,0
87,W_L042,3000,3000,37.57,126.832,0,0,0,1,0
88,W_L043,3000,3000,37.57,126.832,0,0,0,1,0
89,W_L044,3000,3000,37.57,126.832,0,0,0,1,0
90,W_L045,3000,3000,37.57,126.832,0,0,0,1,0
91,W_L046,3000,3000,37.57,126.832,0,0,0,0,1
92,W_L047,3000,3000,37.57,126.832,0,0,0,0,1
93,W_L048,3000,3000,37.57,126.832,0,0,0,0,1
94,W_L049,3000,3000,37.57,126.832,0,0,0,0,1
95,W_L050,3000,3000,37.57,126.832,0,0,0,0,1
96,W_L051,3000,3000,37.57,126.832,0,0,0,0,1
97,W_L052,3000,3000,37.57,126.832,0,0,0,0,1
98,W_L053,3000,3000,37.57,126.832,0,0,0,0,1
99,W_L054,3000,3000,37.57,126.832,0,0,0,0,1
100,W_L055,3000,3000,37.57,126.832,0,0,0,0,1
101,N_R001,3000,3000,37.589,127.018,1,0,0,0,0
102,N_R002,3000,3000,37.589,127.018,1,0,0,0,0
103,N_R003,3000,3000,37.589,127.018,1,0,0,0,0
104,N_R004,3000,3000,37.589,127.018,1,0,0,0,0
105,N_R005,3000,3000,37.589,127.018,1,0,0,0,0
106,N_R006,3000,3000,37.589,127.018,1,0,0,0,0
107,N_R007,3000,3000,37.589,127.018,1,0,0,0,0
108,N_R008,3000,3000,37.589,127.018,1,0,0,0,0
109,N_R009,3000,3000,37.589,127.018,1,0,0,0,0
110,N_R010,3000,3000,37.589,127.018,1,0,0,0,0
111,N_R011,3000,3000,37.589,127.018,1,0,0,0,0
112,N_R012,3000,3000,37.589,127.018,1,0,0,0,0
113,N_R013,3000,3000,37.589,127.018,1,0,0,0,0
114,N_R014,3000,3000,37.589,127.018,1,0,0,0,0
115,N_R015,3000,3000,37.589,127.018,1,0,0,0,0
116,N_R016,3000,3000,37.589,127.018,1,0,0,0,0
117,N_R017,3000,3000,37.589,127.018,1,0,0,0,0
118,N_R018,3000,3000,37.589,127.018,1,0,0,0,0
119,N_R019,3000,3000,37.589,127.018,1,0,0,0,0
120,N_R020,3000,3000,37.589,127.018,1,0,0,0,0
121,N_R021,3000,3000,37.589,127.018,1,0,0,0,0
122,N_R022,3000,3000,37.589,127.018,1,0,0,0,0
123,N_R023,3000,3000,37.589,127.018,1,0,0,0,0
124,N_R024,3000,3000,37.589,127.018,1,0,0,0,0
125,N_R025,3000,3000,37.589,127.018,1,0,0,0,0
126,N_R026,3000,3000,37.589,127.018,1,0,0,0,0
127,N_R027,3000,3000,37.589,127.018,1,0,0,0,0
128,N_R028,3000,3000,37.589,127.018,1,0,0,0,0
129,N_R029,3000,3000,37.589,127.018,1,0,0,0,0
130,N_R030,3000,3000,37.589,127.018,1,0,0,0,0
131,N_R031,3000,3000,37.589,127.018,1,0,0,0,0
132,N_R032,3000,3000,37.589,127.018,1,0,0,0,0
133,N_R033,3000,3000,37.589,127.018,1,0,0,0,0
134,N_R034,3000,3000,37.589,127.018,1,0,0,0,0
135,N_R035,3000,3000,37.589,127.018,1,0,0,0,0
136,N_R036,3000,3000,37.589,127.018,1,0,0,0,0
137,N_R037,3000,3000,37.589,127.018,1,0,0,0,0
138,N_R038,3000,3000,37.589,127.018,1,0,0,0,0
139,N_R039,3000,3000,37.589,127.018,1,0,0,0,0
140,N_R040,3000,3000,37.589,127.018,1,0,0,0,0
141,N_R041,3000,3000,37.589,127.018,1,0,0,0,0
142,N_R042,3000,3000,37.589,127.018,1,0,0,0,0
143,N_R043,3000,3000,37.589,127.018,1,0,0,0,0
144,N_R044,3000,3000,37.589,127.018,1,0,0,0,0
145,N_R045,3000,3000,37.589,127.018,1,0,0,0,0
146,N_R046,3000,3000,37.589,127.018,0,1,0,0,0
147,N_R047,3000,3000,37.589,127.018,0,1,0,0,0
148,N_R048,3000,3000,37.589,127.018,0,1,0,0,0
149,N_R049,3000,3000,37.589,127.018,0,1,0,0,0
150,N_R050,3000,3000,37.589,127.018,0,1,0,0,0
151,N_R051,3000,3000,37.589,127.018,0,1,0,0,0
152,N_R052,3000,3000,37.589,127.018,0,1,0,0,0
153,N_R053,3000,3000,37.589,127.018,0,1,0,0,0
154,N_R054,3000,3000,37.589,127.018,0,1,0,0,0
155,N_R055,3000,3000,37.589,127.018,0,1,0,0,0
156,N_R056,3000,3000,37.589,127.018,0,1,0,0,0
157,N_R057,3000,3000,37.589,127.018,0,1,0,0,0
158,N_R058,3000,3000,37.589,127.018,0,1,0,0,0
159,N_R059,3000,3000,37.589,127.018,0,1,0,0,0
160,N_R060,3000,3000,37.589,127.018,0,1,0,0,0
161,N_R061,3000,3000,37.589,127.018,0,0,1,0,0
162,N_R062,3000,3000,37.589,127.018,0,0,1,0,0
163,N_R063,3000,3000,37.589,127.018,0,0,1,0,0
164,N_R064,3000,3000,37.589,127.018,0,0,1,0,0
165,N_R065,3000,3000,37.589,127.018,0,0,1,0,0
166,N_R066,3000,3000,37.589,127.018,0,0,0,1,0
167,N_R067,3000,3000,37.589,127.018,0,0,0,1,0
168,N_R068,3000,3000,37.589,127.018,0,0,0,1,0
169,N_R069,3000,3000,37.589,127.018,0,0,0,1,0
170,N_R070,3000,3000,37.589,127.018,0,0,0,1,0
171,N_R071,3000,3000,37.589,127.018,0,0,0,0,1
172,N_R072,3000,3000,37.589,127.018,0,0,0,0,1
173,N_R073,3000,3000,37.589,127.018,0,0,0,0,1
174,N_R074,3000,3000,37.589,127.018,0,0,0,0,1
175,N_R075,3000,3000,37.589,127.018,0,0,0,0,1
1,data1_1,3024,4032,37.4986464,127.1107636,0,1,0,0,0
2,data1_2,3024,4032,37.4986464,127.1107636,0,1,0,0,0
3,data1_3,3024,4032,37.4986464,127.1107636,0,1,0,0,0
4,data1_4,3024,4032,37.4986464,127.1107636,0,1,0,0,0
5,data1_5,3024,4032,37.4986464,127.1107636,0,1,0,0,0
6,data2_1,3024,4032,37.4980436,127.1085704,0,1,1,0,0
7,data2_2,3024,4032,37.4980436,127.1085704,0,1,1,0,0
8,data3_1,3024,4032,37.4972366,127.1059747,1,1,0,0,0
9,data3_2,3024,4032,37.4972366,127.1059747,1,1,0,0,0
10,data3_3,3024,4032,37.4972366,127.1059747,1,1,0,0,0
11,data3_4,3024,4032,37.4972366,127.1059747,1,1,0,0,0
12,data4_1,3024,4032,37.4967295,127.1044382,1,1,0,0,0
13,data4_2,3024,4032,37.4967295,127.1044382,1,1,0,0,0
14,data4_3,3024,4032,37.4967295,127.1044382,1,1,0,0,0
15,data4_4,3024,4032,37.4967295,127.1044382,1,1,0,0,0
16,data4_5,3024,4032,37.4967295,127.1044382,1,1,0,0,0
17,data5_1,3024,4032,37.4974897,127.1046927,1,0,0,0,0
18,data5_2,3024,4032,37.4974897,127.1046927,1,0,0,0,0
19,data6_1,3024,4032,37.4971098,127.1055898,0,0,0,0,1
20,data6_2,3024,4032,37.4971098,127.1055898,0,0,0,0,1
21,data6_3,3024,4032,37.4971098,127.1055898,0,0,0,0,1
22,data6_4,3024,4032,37.4971098,127.1055898,0,0,0,0,1
23,data7_1,3024,4032,37.4977849,127.1046059,0,1,0,0,0
24,data7_2,3024,4032,37.4977849,127.1046059,0,1,0,0,0
25,data8_1,3024,4032,37.4978785,127.1059807,0,1,1,0,0
26,data9_1,3024,4032,37.4975369,127.106833,0,1,0,0,0
27,data9_2,3024,4032,37.4975369,127.106833,0,1,0,0,0
28,data9_3,3024,4032,37.4975369,127.106833,0,1,0,0,0
29,data10_1,3024,4032,37.4971427,127.105689,0,0,0,0,1
30,data10_2,3024,4032,37.4971427,127.105689,0,0,0,0,1
31,data10_3,3024,4032,37.4971427,127.105689,0,0,0,0,1
32,data11_1,3024,4032,37.4937463,127.102296,1,0,0,0,0
33,data11_2,3024,4032,37.4937463,127.102296,1,0,0,0,0
34,data12_1,3024,4032,37.4936069,127.1025569,1,1,0,0,0
35,data12_2,3024,4032,37.4936069,127.1025569,1,1,0,0,0
36,data13_1,3024,4032,37.4939028,127.101978,1,0,0,0,0
37,data13_2,3024,4032,37.4939028,127.101978,1,0,0,0,0
38,data13_3,3024,4032,37.4939028,127.101978,1,0,0,0,0
39,data13_4,3024,4032,37.4939028,127.101978,1,0,0,0,0
40,data13_5,3024,4032,37.4939028,127.101978,1,0,0,0,0
41,data14_1,3024,4032,37.4936376,127.1025198,1,0,0,0,0
42,data14_2,3024,4032,37.4936376,127.1025198,1,0,0,0,0
43,data15_1,3024,4032,37.4934066,127.1029046,1,1,0,0,0
44,data15_2,3024,4032,37.4934066,127.1029046,1,1,0,0,0
45,data15_3,3024,4032,37.4934066,127.1029046,1,1,0,0,0
46,data16_1,3024,4032,37.4939952,127.1018413,1,0,0,0,0
47,data16_2,3024,4032,37.4939952,127.1018413,1,0,0,0,0
48,data16_3,3024,4032,37.4939952,127.1018413,1,0,0,0,0
49,data16_4,3024,4032,37.4939952,127.1018413,1,0,0,0,0
50,data17_1,3024,4032,37.4940524,127.1017745,1,1,0,0,0
51,data17_2,3024,4032,37.4940524,127.1017745,1,1,0,0,0
52,data17_3,3024,4032,37.4940524,127.1017745,1,1,0,0,0
53,data17_4,3024,4032,37.4940524,127.1017745,1,1,0,0,0
54,data17_5,3024,4032,37.4940524,127.1017745,1,1,0,0,0
55,data18_1,3024,4032,37.569644,127.008003,1,0,0,0,0
56,data18_2,3024,4032,37.569644,127.008003,1,0,0,0,0
57,data18_3,3024,4032,37.569644,127.008003,1,0,0,0,0
58,data18_4,3024,4032,37.569644,127.008003,1,0,0,0,0
